detect_id,detect_ts,detect_lat,detect_lon,gnn_decision,gnn_vessel_id,gnn_confidence,gnn_empirical_precision,gnn_candidate_count,ais_verdict,ais_before_km,ais_after_km,length_m_inferred,speed_kn_inferred,matching_score,matching_score_secondary,score_no_length,is_band1,is_band3,in_routed,excluded_vessel_filter,excluded_fixed_infra_v2,excluded_fixed_structure,excluded_on_land,excluded_graph_transitive,excluded_manual_noise,excluded_not_in_pipe,imo,source,vessel_id_topcand,top_candidate_prob,max_cos,date,name,during_freeze,km_from_broadcast,sources,excluded,excl_flags
S2A_MSIL1C_20180516T013701_N0206_R117_T54TUK_20180516T033241;138.6702370;40.4670560,2018-05-16 01:36:55.460000+00:00,40.467056,138.670237,assigned,IMO-9337901,0.7637930196007403,0.991075,5,plausible,138.68161580719473,901.907104108457,223.1,13.96,1.4659172611375501e-08,0.04532539869827769,8.556006349981864e-08,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2018-05-16,KHRIZOPRAZ,False,8459,raw+reid,False,
S2B_MSIL1C_20180528T030539_N0206_R075_T48NWK_20180528T074709;105.9440180;4.38351000,2018-05-28 03:25:01.170000+00:00,4.38351,105.944018,assigned,IMO-9337901,0.6938291552878795,0.98324,7,plausible,410.4844532947033,369.66858240972283,193.6,6.77,2.7738303515429228e-05,,0.00017290669176704606,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2018-05-28,KHRIZOPRAZ,False,8599,raw+reid,False,
S2A_MSIL1C_20180708T032541_N0206_R018_T48PTR_20180708T061724;102.9100960;9.19350500,2018-07-08 03:30:16.260000+00:00,9.193505,102.910096,assigned,IMO-9337901,0.7286115313434038,0.988173,7,plausible,548.9676657786943,407.8655050887034,228.1,14.84,8.403083879457776e-06,,5.893319024180024e-05,False,True,True,False,False,False,False,False,False,False,9337901,reid,,,,2018-07-08,KHRIZOPRAZ,False,7994,raw+reid,False,
S2A_MSIL1C_20180725T031541_N0206_R118_T48NUM_20180725T061658;103.7216170;5.65854200,2018-07-25 03:21:52.060000+00:00,5.658542,103.721617,assigned,IMO-9337901,0.7639523497803431,0.991075,6,plausible,344.03958728983037,485.71229042826513,240.6,11.09,8.623864080587662e-05,,0.0008269861672130088,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2018-07-25,KHRIZOPRAZ,False,8321,raw+reid,False,
S2A_MSIL1C_20180815T024551_N0206_R132_T49NEJ_20180815T074027;111.0623940;8.04483500,2018-08-15 02:52:47.570000+00:00,8.044835,111.062394,assigned,IMO-9337901,0.7624978909626172,0.991075,5,plausible,389.05612595973105,1234.0985776537693,227.3,14.28,1.557759111274419e-05,,9.710290117440357e-05,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2018-08-15,KHRIZOPRAZ,False,8754,raw+reid,False,
S2A_MSIL1C_20180831T030541_N0206_R075_T48NWJ_20180831T060644;105.1224770;3.38514100,2018-08-31 03:11:52.060000+00:00,3.385141,105.122477,assigned,IMO-9337901,0.7632994797346697,0.991075,6,plausible,278.1406440697405,250.4178189166191,254.20000000000002,11.86,2.553175282222807e-05,,0.0001790613622169482,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2018-08-31,KHRIZOPRAZ,False,8605,raw+reid,False,
S2B_MSIL1C_20180929T024539_N0206_R132_T49PHP_20180929T062221;114.1018620;12.3964550,2018-09-29 02:58:00.060000+00:00,12.396455,114.101862,assigned,IMO-9337901,0.7680223931103356,0.991075,7,plausible,335.03646915337384,232.14924675271294,204.20000000000002,11.57,3.841953616677249e-05,,0.00023948814656692659,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2018-09-29,KHRIZOPRAZ,False,8690,raw+reid,False,
S2B_MSIL1C_20181003T022549_N0206_R046_T51RWN_20181003T060139;123.4805920;29.4077210,2018-10-03 02:36:59.110000+00:00,29.407721,123.480592,assigned,IMO-9337901,0.7904636235344995,0.99648,4,plausible,557.1984433824596,905.5168338005014,215.79999999999998,12.88,2.391787101777038e-05,,0.0005315082448393418,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2018-10-03,KHRIZOPRAZ,False,8226,raw+reid,False,
S2A_MSIL1C_20181017T025711_N0206_R032_T49NBG_20181017T055804;108.5945350;5.86158300,2018-10-17 03:02:59.420000+00:00,5.861583,108.594535,assigned,IMO-9337901,0.7637942173464367,0.991075,7,plausible,1718.9115885963008,240.8697625176459,224.8,13.02,8.345418687216296e-05,,0.00048709062355723224,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2018-10-17,KHRIZOPRAZ,False,8709,raw+reid,False,
S2B_MSIL1C_20181214T031129_N0207_R075_T48NXL_20181214T082251;106.2038360;4.56213200,2018-12-14 03:26:37.880000+00:00,4.562132,106.203836,assigned,IMO-9337901,0.7659585258531294,0.991075,7,plausible,293.77685439139265,,213.9,13.91,1.0822472871261047e-06,,6.746187559262473e-06,False,True,True,False,False,False,False,False,False,False,9337901,reid,,,,2018-12-14,KHRIZOPRAZ,False,8607,raw+reid,False,
S2A_MSIL1C_20181218T034141_N0207_R061_T47PPQ_20181218T062847;100.5529430;13.3610030,2018-12-18 03:54:31.800000+00:00,13.361003,100.552943,novel,,0.10701480507850647,,17,,,,174.4,0.15,0.0,,,False,True,,,,,,,,,9337901,raw,IMO-9337901,0.10701480507850647,,2018-12-18,KHRIZOPRAZ,False,7498,raw,False,
S2A_MSIL1C_20181219T031131_N0207_R075_T48NXL_20181219T074034;105.9486640;5.02057700,2018-12-19 03:26:35.470000+00:00,5.020577,105.948664,assigned,IMO-9337901,0.7611314388753385,0.991075,6,plausible,328.4385880942118,1330.989471031092,219.4,9.15,6.732257767749811e-05,,0.0009197687737366537,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2018-12-19,KHRIZOPRAZ,False,8552,raw+reid,False,
S2A_MSIL1C_20190203T032941_N0207_R018_T48PTQ_20190203T075850;103.0038770;8.79763900,2019-02-03 03:45:46+00:00,8.797639,103.003877,assigned,IMO-9337901,0.7658530009001971,0.991075,6,plausible,443.0565673557236,471.769266270585,232.2,12.73,8.538060849151502e-07,,4.98334420219486e-06,False,True,True,False,False,False,False,False,False,False,9337901,reid,,,,2019-02-03,KHRIZOPRAZ,False,8031,raw+reid,False,
S2B_MSIL1C_20190226T024659_N0207_R132_T49PHQ_20190226T080544;113.9565960;12.6543170,2019-02-26 03:04:13+00:00,12.654317,113.956596,assigned,IMO-9337901,0.7850393517650112,0.99648,6,plausible,422.9252960651267,1281.8343338030136,215.79999999999998,12.87,0.0,,,False,True,True,False,False,False,False,False,False,False,9337901,reid,,,,2019-02-26,KHRIZOPRAZ,False,8659,raw+reid,False,
S2A_MSIL1C_20190228T023631_N0207_R089_T50QQJ_20190228T061129;119.2804100;21.0897260,2019-02-28 02:51:46+00:00,21.089726,119.28041,assigned,IMO-9337901,0.7513480547467424,0.991075,7,plausible,1516.506081564638,186.4077876516698,228.6,12.84,0.00013419223739349315,,0.0007832294943890887,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2019-02-28,KHRIZOPRAZ,False,8489,raw+reid,False,
S2B_MSIL1C_20190316T020649_N0207_R103_T52SGH_20190316T053921;131.6376820;38.6923990,2019-03-16 02:16:45+00:00,38.692399,131.637682,assigned,IMO-9337901,0.7505235695011834,0.991075,4,plausible,492.3731537637866,154.02210898239912,238.0,0.09,1.3275048726026086e-06,,1.2730119077612071e-05,False,True,True,False,False,False,False,False,False,False,9337901,reid,,,,2019-03-16,KHRIZOPRAZ,False,8143,raw+reid,False,
S2B_MSIL1C_20190325T023549_N0207_R089_T49NHG_20190325T071808;114.0898460;5.83753900,2019-03-25 02:56:16+00:00,5.837539,114.089846,novel,,0.0,,2,,,,187.2,11.88,6.066956739894514e-08,,0.00011833755486028679,False,False,,,,,,,,,9337901,raw,IMO-9337901,0.0,,2019-03-25,KHRIZOPRAZ,False,9167,raw,False,
S2A_MSIL1C_20191024T033821_N0208_R061_T47PPQ_20191024T064409;100.5092180;13.1121330,2019-10-24 03:54:43.785000+00:00,13.112133,100.509218,novel,,0.2423507273197174,,16,,,,206.6,0.45,7.969877293606536e-09,,1.572511214547655e-07,False,True,,,,,,,,,9337901,raw,IMO-9337901,0.2423507273197174,,2019-10-24,KHRIZOPRAZ,False,7512,raw,False,
S2A_MSIL1C_20191025T030811_N0208_R075_T48NVG_20191025T064244;104.5424490;1.59177400,2019-10-25 03:27:51.984000+00:00,1.591774,104.542449,assigned,IMO-9337901,0.7872182790728779,0.99648,5,plausible,0.23638704997272983,0.18345836249025557,226.1,1.66,5.758555985251329e-06,,4.0386372463388104e-05,False,True,True,False,False,False,False,False,False,False,9337901,reid,,,,2019-10-25,KHRIZOPRAZ,False,8691,raw+reid,False,
S2A_MSIL1C_20200131T022931_N0208_R046_T51SXB_20200131T041041;124.3326340;37.3018870,2020-01-31 02:37:09.534000+00:00,37.301887,124.332634,assigned,IMO-9337901,0.762827159893277,0.991075,7,plausible,7.6418058033946314,29.407443485926663,237.7,0.22,1.5653986960965263e-05,,0.00010978581254775654,False,False,False,False,False,False,False,False,False,False,9337901,reid,,,,2020-01-31,KHRIZOPRAZ,False,7743,raw+reid,False,
S2B_MSIL1C_20200209T020829_N0209_R103_T52SGF_20200209T040347;131.3553100;36.8605720,2020-02-09 02:17:06.499000+00:00,36.860572,131.35531,assigned,IMO-9337901,0.7655485268816307,0.991075,5,plausible,50.41525995187005,253.1556665353169,242.2,12.62,2.0969877204995623e-07,,1.4706764568782824e-06,False,True,True,False,False,False,False,False,False,False,9337901,reid,,,,2020-02-09,KHRIZOPRAZ,False,8257,raw+reid,False,
